YEAR,TIME,VISIBILITY,DISTRICT,INVAGE,DRIVCOND,ACCLASS,INJURY
2008,1900,Clear,Etobicoke York,25 to 29,Normal,Non-Fatal Injury,Minor
2008,1945,Clear,North York,80 to 84,None,Non-Fatal Injury,Major
2008,1945,Clear,North York,45 to 49,Unknown,Non-Fatal Injury,None
2008,1450,Clear,Toronto and East York,unknown,Inattentive,Non-Fatal Injury,None
2008,1450,Clear,Toronto and East York,unknown,None,Non-Fatal Injury,None
2008,1450,Clear,Toronto and East York,35 to 39,None,Non-Fatal Injury,Major
2008,2334,Clear,Toronto and East York,unknown,None,Non-Fatal Injury,None
2008,2334,Clear,Toronto and East York,20 to 24,"Ability Impaired, Alcohol Over .08",Non-Fatal Injury,None
2008,2334,Clear,Toronto and East York,35 to 39,None,Non-Fatal Injury,Major
2008,610,Rain,Etobicoke York,45 to 49,Normal,Non-Fatal Injury,None
2008,610,Rain,Etobicoke York,50 to 54,None,Non-Fatal Injury,Major
2008,1134,Clear,North York,20 to 24,Normal,Non-Fatal Injury,None
2008,1134,Clear,North York,60 to 64,None,Non-Fatal Injury,Major
2008,859,Clear,Etobicoke York,unknown,None,Non-Fatal Injury,None
2008,859,Clear,Etobicoke York,20 to 24,Normal,Non-Fatal Injury,None
2008,859,Clear,Etobicoke York,20 to 24,None,Non-Fatal Injury,Major
2008,1613,Clear,Etobicoke York,unknown,None,Non-Fatal Injury,None
2008,1613,Clear,Etobicoke York,20 to 24,Normal,Non-Fatal Injury,None
2008,1613,Clear,Etobicoke York,45 to 49,None,Non-Fatal Injury,Major
2008,2150,Rain,Scarborough,25 to 29,Normal,Fatal,None
2008,2150,Rain,Scarborough,45 to 49,None,Fatal,Fatal
2008,806,Clear,Etobicoke York,50 to 54,Inattentive,Fatal,None
2008,806,Clear,Etobicoke York,50 to 54,None,Fatal,Fatal
2008,2047,Clear,Scarborough,65 to 69,Normal,Non-Fatal Injury,None
2008,2047,Clear,Scarborough,55 to 59,None,Non-Fatal Injury,Major
2008,2133,Clear,Toronto and East York,40 to 44,Unknown,Non-Fatal Injury,Major
2008,1529,Clear,Toronto and East York,30 to 34,Normal,Non-Fatal Injury,None
2008,1529,Clear,Toronto and East York,45 to 49,None,Non-Fatal Injury,Major
2008,1450,Clear,Toronto and East York,20 to 24,None,Non-Fatal Injury,Major
2008,2152,Rain,Toronto and East York,30 to 34,Normal,Non-Fatal Injury,Major
2008,2230,Clear,Toronto and East York,30 to 34,Normal,Non-Fatal Injury,Major
2008,2300,Rain,Toronto and East York,unknown,Normal,Non-Fatal Injury,None
2008,2300,Rain,Toronto and East York,25 to 29,None,Non-Fatal Injury,Major
2008,1003,Clear,North York,20 to 24,None,Non-Fatal Injury,Major
2008,2205,Other,North York,20 to 24,None,Non-Fatal Injury,Major
2008,1655,Clear,Etobicoke York,unknown,None,Non-Fatal Injury,None
2008,1655,Clear,Etobicoke York,50 to 54,Normal,Non-Fatal Injury,None
2008,1655,Clear,Etobicoke York,15 to 19,None,Non-Fatal Injury,Major
2008,1838,Clear,Toronto and East York,unknown,None,Fatal,None
2008,1838,Clear,Toronto and East York,45 to 49,Medical or Physical Disability,Fatal,Fatal
2008,1838,Clear,Toronto and East York,unknown,None,Fatal,None
2008,1838,Clear,Toronto and East York,50 to 54,Normal,Fatal,None
2008,1620,Clear,Toronto and East York,55 to 59,Inattentive,Non-Fatal Injury,None
2008,1620,Clear,Toronto and East York,30 to 34,None,Non-Fatal Injury,Major
2008,840,Clear,Etobicoke York,unknown,Unknown,Non-Fatal Injury,None
2008,840,Clear,Etobicoke York,10 to 14,None,Non-Fatal Injury,Major
2008,1025,Clear,Etobicoke York,55 to 59,Normal,Non-Fatal Injury,Minimal
2008,1025,Clear,Etobicoke York,45 to 49,Normal,Non-Fatal Injury,Major
2008,2021,Clear,North York,65 to 69,Normal,Non-Fatal Injury,Major
2008,2021,Clear,North York,80 to 84,"Ability Impaired, Alcohol",Non-Fatal Injury,None
2008,1305,Clear,Scarborough,75 to 79,Inattentive,Non-Fatal Injury,None
2008,1305,Clear,Scarborough,65 to 69,None,Non-Fatal Injury,Major
2008,1652,Clear,Etobicoke York,unknown,None,Fatal,None
2008,1652,Clear,Etobicoke York,35 to 39,Normal,Fatal,Minor
2008,1652,Clear,Etobicoke York,unknown,None,Fatal,None
2008,1652,Clear,Etobicoke York,25 to 29,Unknown,Fatal,Fatal
2008,2035,Clear,Etobicoke York,25 to 29,Medical or Physical Disability,Non-Fatal Injury,Major
2008,2035,Clear,Etobicoke York,unknown,None,Non-Fatal Injury,None
2008,600,Clear,Etobicoke York,55 to 59,Normal,Non-Fatal Injury,None
2008,600,Clear,Etobicoke York,50 to 54,None,Non-Fatal Injury,Major
2008,2027,Clear,Toronto and East York,45 to 49,Normal,Non-Fatal Injury,Major
2008,2027,Clear,Toronto and East York,unknown,None,Non-Fatal Injury,None
2008,2027,Clear,Toronto and East York,65 to 69,Inattentive,Non-Fatal Injury,None
2008,2110,Clear,North York,50 to 54,"Ability Impaired, Alcohol Over .08",Non-Fatal Injury,None
2008,2110,Clear,North York,25 to 29,None,Non-Fatal Injury,Major
2008,2110,Clear,North York,25 to 29,Normal,Non-Fatal Injury,Minor
2008,2025,Rain,Scarborough,20 to 24,None,Non-Fatal Injury,Minimal
2008,2025,Rain,Scarborough,unknown,None,Non-Fatal Injury,None
2008,2025,Rain,Scarborough,20 to 24,Unknown,Non-Fatal Injury,None
2008,2025,Rain,Scarborough,40 to 44,None,Non-Fatal Injury,Major
2008,128,"Fog, Mist, Smoke, Dust",North York,unknown,Unknown,Non-Fatal Injury,None
2008,128,"Fog, Mist, Smoke, Dust",North York,50 to 54,None,Non-Fatal Injury,Major
2008,545,Clear,Etobicoke York,55 to 59,Had Been Drinking,Fatal,Fatal
2008,1517,Clear,Toronto and East York,30 to 34,None,Non-Fatal Injury,Minor
2008,1517,Clear,Toronto and East York,35 to 39,Normal,Non-Fatal Injury,Major
2008,412,Clear,Toronto and East York,50 to 54,None,Non-Fatal Injury,Major
2008,412,Clear,Toronto and East York,50 to 54,Normal,Non-Fatal Injury,Minor
2008,412,Clear,Toronto and East York,unknown,None,Non-Fatal Injury,None
2008,412,Clear,Toronto and East York,20 to 24,"Ability Impaired, Alcohol Over .08",Non-Fatal Injury,Minor
2008,412,Clear,Toronto and East York,unknown,None,Non-Fatal Injury,None
2008,412,Clear,Toronto and East York,25 to 29,Normal,Non-Fatal Injury,Minimal
2008,707,Rain,North York,unknown,None,Non-Fatal Injury,None
2008,707,Rain,North York,40 to 44,None,Non-Fatal Injury,Major
2008,707,Rain,North York,55 to 59,Normal,Non-Fatal Injury,None
2008,1150,Rain,Toronto and East York,60 to 64,Normal,Non-Fatal Injury,Major
2008,1150,Rain,Toronto and East York,unknown,None,Non-Fatal Injury,None
2008,1150,Rain,Toronto and East York,15 to 19,Normal,Non-Fatal Injury,Major
2008,1025,Clear,North York,unknown,None,Fatal,None
2008,1025,Clear,North York,45 to 49,Normal,Fatal,None
2008,1025,Clear,North York,85 to 89,None,Fatal,Fatal
2008,2038,Rain,North York,65 to 69,None,Non-Fatal Injury,Major
2008,2038,Rain,North York,15 to 19,None,Non-Fatal Injury,None
2008,2038,Rain,North York,unknown,None,Non-Fatal Injury,None
2008,2038,Rain,North York,15 to 19,Normal,Non-Fatal Injury,None
2008,641,Clear,Toronto and East York,40 to 44,Normal,Non-Fatal Injury,None
2008,641,Clear,Toronto and East York,55 to 59,None,Non-Fatal Injury,Major
2008,2327,Clear,Toronto and East York,35 to 39,Had Been Drinking,Fatal,Fatal
2008,2327,Clear,Toronto and East York,40 to 44,Normal,Fatal,None
2008,2327,Clear,Toronto and East York,unknown,None,Fatal,None
2008,2327,Clear,Toronto and East York,30 to 34,None,Fatal,None
2008,2327,Clear,Toronto and East York,30 to 34,Normal,Fatal,None
2008,2327,Clear,Toronto and East York,30 to 34,None,Fatal,None
2008,338,Clear,Toronto and East York,unknown,None,Non-Fatal Injury,None
2008,338,Clear,Toronto and East York,45 to 49,Normal,Non-Fatal Injury,None
2008,338,Clear,Toronto and East York,20 to 24,None,Non-Fatal Injury,Minor
2008,338,Clear,Toronto and East York,20 to 24,None,Non-Fatal Injury,Major
2008,1445,Clear,Etobicoke York,unknown,None,Non-Fatal Injury,None
2008,1445,Clear,Etobicoke York,35 to 39,None,Non-Fatal Injury,Major
2008,1428,Clear,Etobicoke York,75 to 79,Other,Non-Fatal Injury,Major
2008,700,Clear,Scarborough,30 to 34,Inattentive,Non-Fatal Injury,None
2008,700,Clear,Scarborough,25 to 29,Normal,Non-Fatal Injury,Major
2008,2230,Clear,Scarborough,35 to 39,Normal,Non-Fatal Injury,Major
2008,2230,Clear,Scarborough,25 to 29,Normal,Non-Fatal Injury,None
2008,1600,Rain,Toronto and East York,unknown,None,Non-Fatal Injury,Major
2008,1600,Rain,Toronto and East York,25 to 29,None,Non-Fatal Injury,None
2008,1600,Rain,Toronto and East York,unknown,None,Non-Fatal Injury,None
2008,1013,Clear,Etobicoke York,60 to 64,Normal,Non-Fatal Injury,Major
2008,1013,Clear,Etobicoke York,unknown,None,Non-Fatal Injury,None
2008,1013,Clear,Etobicoke York,50 to 54,Normal,Non-Fatal Injury,None
2008,145,Clear,Scarborough,unknown,None,Non-Fatal Injury,None
2008,145,Clear,Scarborough,30 to 34,Normal,Non-Fatal Injury,None
2008,145,Clear,Scarborough,unknown,None,Non-Fatal Injury,None
2008,145,Clear,Scarborough,35 to 39,Unknown,Non-Fatal Injury,Major
2008,2207,Clear,Etobicoke York,unknown,Unknown,Non-Fatal Injury,None
2008,2207,Clear,Etobicoke York,80 to 84,None,Non-Fatal Injury,Major
2008,1150,Other,Scarborough,unknown,None,Non-Fatal Injury,None
2008,1150,Other,Scarborough,45 to 49,Normal,Non-Fatal Injury,None
2008,1150,Other,Scarborough,35 to 39,None,Non-Fatal Injury,Major
2008,1748,Clear,North York,45 to 49,Normal,Non-Fatal Injury,None
2008,1748,Clear,North York,30 to 34,None,Non-Fatal Injury,Major
2008,1905,Clear,Scarborough,50 to 54,Inattentive,Non-Fatal Injury,None
2008,1905,Clear,Scarborough,45 to 49,None,Non-Fatal Injury,Major
2008,1219,Clear,Scarborough,20 to 24,None,Non-Fatal Injury,Major
2008,1219,Clear,Scarborough,20 to 24,Normal,Non-Fatal Injury,Major
2008,1219,Clear,Scarborough,50 to 54,Normal,Non-Fatal Injury,None
2008,1219,Clear,Scarborough,unknown,None,Non-Fatal Injury,None
2008,1219,Clear,Scarborough,unknown,None,Non-Fatal Injury,None
2008,1755,Clear,Toronto and East York,80 to 84,Had Been Drinking,Fatal,None
2008,1755,Clear,Toronto and East York,70 to 74,None,Fatal,Fatal
2008,1956,Clear,North York,40 to 44,None,Non-Fatal Injury,Major
2008,1956,Clear,North York,25 to 29,Normal,Non-Fatal Injury,None
2008,915,Clear,North York,unknown,None,Non-Fatal Injury,None
2008,915,Clear,North York,50 to 54,Inattentive,Non-Fatal Injury,None
2008,915,Clear,North York,75 to 79,None,Non-Fatal Injury,Major
2008,1315,Clear,Toronto and East York,50 to 54,None,Fatal,None
2008,1315,Clear,Toronto and East York,50 to 54,None,Fatal,None
2008,1315,Clear,Toronto and East York,25 to 29,Normal,Fatal,None
2008,1315,Clear,Toronto and East York,30 to 34,Unknown,Fatal,Fatal
2008,1315,Clear,Toronto and East York,20 to 24,Normal,Fatal,None
2008,1500,Clear,Scarborough,unknown,None,Non-Fatal Injury,None
2008,1500,Clear,Scarborough,45 to 49,Inattentive,Non-Fatal Injury,None
2008,1500,Clear,Scarborough,65 to 69,None,Non-Fatal Injury,Major
2008,220,Clear,North York,30 to 34,None,Non-Fatal Injury,Major
2008,850,Clear,Scarborough,55 to 59,Inattentive,Non-Fatal Injury,None
2008,850,Clear,Scarborough,60 to 64,None,Non-Fatal Injury,None
2008,850,Clear,Scarborough,60 to 64,None,Non-Fatal Injury,Major
2008,400,Rain,Etobicoke York,unknown,None,Non-Fatal Injury,None
2008,400,Rain,Etobicoke York,60 to 64,Medical or Physical Disability,Non-Fatal Injury,Major
2008,545,Clear,Etobicoke York,unknown,None,Fatal,None
2008,545,Clear,Etobicoke York,20 to 24,Normal,Fatal,Fatal
2008,1520,Clear,Etobicoke York,unknown,None,Non-Fatal Injury,None
2008,1520,Clear,Etobicoke York,35 to 39,Normal,Non-Fatal Injury,None
2008,1520,Clear,Etobicoke York,60 to 64,None,Non-Fatal Injury,Major
2008,231,Clear,Toronto and East York,70 to 74,None,Non-Fatal Injury,None
2008,231,Clear,Toronto and East York,75 to 79,Medical or Physical Disability,Non-Fatal Injury,Major
2008,1927,Clear,Toronto and East York,25 to 29,Normal,Non-Fatal Injury,None
2008,1927,Clear,Toronto and East York,25 to 29,None,Non-Fatal Injury,Major
2008,1448,Clear,Etobicoke York,unknown,None,Non-Fatal Injury,None
2008,1448,Clear,Etobicoke York,40 to 44,Normal,Non-Fatal Injury,None
2008,1448,Clear,Etobicoke York,25 to 29,None,Non-Fatal Injury,Major
2008,1940,Clear,North York,65 to 69,None,Non-Fatal Injury,Major
2008,2235,Rain,North York,60 to 64,Normal,Fatal,None
2008,2235,Rain,North York,75 to 79,None,Fatal,Fatal
2008,2329,Clear,Etobicoke York,35 to 39,None,Fatal,None
2008,2329,Clear,Etobicoke York,unknown,None,Fatal,None
2008,2329,Clear,Etobicoke York,20 to 24,None,Fatal,Fatal
2008,707,Clear,Scarborough,50 to 54,Normal,Non-Fatal Injury,None
2008,707,Clear,Scarborough,50 to 54,None,Non-Fatal Injury,Major
2008,900,Snow,Scarborough,60 to 64,Normal,Non-Fatal Injury,Major
2008,900,Snow,Scarborough,30 to 34,Normal,Non-Fatal Injury,Minimal
2008,1705,Clear,Etobicoke York,unknown,None,Non-Fatal Injury,None
2008,1705,Clear,Etobicoke York,unknown,None,Non-Fatal Injury,None
2008,1705,Clear,Etobicoke York,unknown,None,Non-Fatal Injury,Minimal
2008,1705,Clear,Etobicoke York,unknown,None,Non-Fatal Injury,Major
2008,1705,Clear,Etobicoke York,unknown,None,Non-Fatal Injury,Minor
2008,1705,Clear,Etobicoke York,25 to 29,None,Non-Fatal Injury,Minimal
2008,1836,Clear,Toronto and East York,50 to 54,None,Non-Fatal Injury,None
2008,1836,Clear,Toronto and East York,unknown,None,Non-Fatal Injury,None
2008,1836,Clear,Toronto and East York,65 to 69,Normal,Non-Fatal Injury,None
2008,1836,Clear,Toronto and East York,20 to 24,None,Non-Fatal Injury,None
2008,1836,Clear,Toronto and East York,20 to 24,Unknown,Non-Fatal Injury,None
2008,1836,Clear,Toronto and East York,20 to 24,None,Non-Fatal Injury,Major
2008,2144,Clear,Etobicoke York,50 to 54,Normal,Non-Fatal Injury,None
2008,2144,Clear,Etobicoke York,85 to 89,None,Non-Fatal Injury,Major
2008,817,Clear,Scarborough,unknown,None,Fatal,None
2008,817,Clear,Scarborough,55 to 59,Medical or Physical Disability,Fatal,Fatal
2008,1137,Clear,Etobicoke York,unknown,None,Non-Fatal Injury,None
2008,1137,Clear,Etobicoke York,40 to 44,Normal,Non-Fatal Injury,None
2008,1137,Clear,Etobicoke York,10 to 14,None,Non-Fatal Injury,Minimal
2008,1137,Clear,Etobicoke York,40 to 44,None,Non-Fatal Injury,Major
2008,1145,Clear,Toronto and East York,50 to 54,Unknown,Non-Fatal Injury,None
2008,1145,Clear,Toronto and East York,55 to 59,None,Non-Fatal Injury,Major
2008,1725,Clear,Etobicoke York,unknown,None,Non-Fatal Injury,None
2008,1725,Clear,Etobicoke York,60 to 64,None,Non-Fatal Injury,Minor
2008,1725,Clear,Etobicoke York,15 to 19,None,Non-Fatal Injury,Major
2008,1725,Clear,Etobicoke York,unknown,None,Non-Fatal Injury,None
2008,1725,Clear,Etobicoke York,50 to 54,Inattentive,Non-Fatal Injury,Minor
2008,1725,Clear,Etobicoke York,unknown,None,Non-Fatal Injury,None
2008,1725,Clear,Etobicoke York,30 to 34,None,Non-Fatal Injury,Minor
2008,50,Clear,Etobicoke York,55 to 59,None,Non-Fatal Injury,Major
2008,50,Clear,Etobicoke York,25 to 29,None,Non-Fatal Injury,Minor
2008,50,Clear,Etobicoke York,65 to 69,None,Non-Fatal Injury,Minor
2008,50,Clear,Etobicoke York,25 to 29,Normal,Non-Fatal Injury,Minor
2008,50,Clear,Etobicoke York,15 to 19,Had Been Drinking,Non-Fatal Injury,Minor
2008,1510,Clear,Etobicoke York,40 to 44,None,Non-Fatal Injury,Major
2008,1510,Clear,Etobicoke York,40 to 44,Normal,Non-Fatal Injury,Minimal
2008,1510,Clear,Etobicoke York,20 to 24,Normal,Non-Fatal Injury,None
2008,930,Clear,Toronto and East York,90 to 94,None,Fatal,Fatal
2008,930,Clear,Toronto and East York,unknown,None,Fatal,None
2008,930,Clear,Toronto and East York,40 to 44,Unknown,Fatal,Minor
2008,1310,Clear,Scarborough,15 to 19,Unknown,Non-Fatal Injury,None
2008,1310,Clear,Scarborough,70 to 74,None,Non-Fatal Injury,Major
2008,1620,Clear,Toronto and East York,20 to 24,Normal,Non-Fatal Injury,Major
2008,1620,Clear,Toronto and East York,unknown,None,Non-Fatal Injury,None
2008,1040,Clear,Scarborough,30 to 34,Inattentive,Non-Fatal Injury,Minor
2008,1040,Clear,Scarborough,55 to 59,Normal,Non-Fatal Injury,Major
2008,1820,Clear,Scarborough,unknown,None,Non-Fatal Injury,None
2008,1820,Clear,Scarborough,45 to 49,Normal,Non-Fatal Injury,None
2008,1820,Clear,Scarborough,40 to 44,Normal,Non-Fatal Injury,Major
2008,2220,Clear,Toronto and East York,20 to 24,None,Non-Fatal Injury,Major
2008,2220,Clear,Toronto and East York,20 to 24,Normal,Non-Fatal Injury,None
2008,1130,Clear,Etobicoke York,45 to 49,Inattentive,Non-Fatal Injury,None
2008,1130,Clear,Etobicoke York,35 to 39,None,Non-Fatal Injury,Major
2008,1152,Clear,North York,85 to 89,Unknown,Non-Fatal Injury,Major
2008,1152,Clear,North York,50 to 54,None,Non-Fatal Injury,Minor
2008,1152,Clear,North York,20 to 24,Normal,Non-Fatal Injury,Minor
2008,1152,Clear,North York,50 to 54,Normal,Non-Fatal Injury,Minor
2008,720,Clear,Scarborough,55 to 59,None,Fatal,Fatal
2008,720,Clear,Scarborough,unknown,None,Fatal,None
2008,720,Clear,Scarborough,65 to 69,Unknown,Fatal,None
2008,1435,Clear,Etobicoke York,unknown,None,Non-Fatal Injury,None
2008,1435,Clear,Etobicoke York,45 to 49,Normal,Non-Fatal Injury,None
2008,1435,Clear,Etobicoke York,30 to 34,None,Non-Fatal Injury,Major
2008,1151,Clear,Etobicoke York,40 to 44,Normal,Non-Fatal Injury,None
2008,1151,Clear,Etobicoke York,50 to 54,None,Non-Fatal Injury,None
2008,1151,Clear,Etobicoke York,10 to 14,None,Non-Fatal Injury,Major
2008,1819,Clear,North York,30 to 34,Normal,Non-Fatal Injury,None
2008,1819,Clear,North York,25 to 29,None,Non-Fatal Injury,Major
2008,1105,Rain,North York,unknown,None,Non-Fatal Injury,None
2008,1105,Rain,North York,30 to 34,Normal,Non-Fatal Injury,None
2008,1105,Rain,North York,15 to 19,None,Non-Fatal Injury,Major
2008,226,Clear,Toronto and East York,unknown,None,Non-Fatal Injury,None
2008,226,Clear,Toronto and East York,35 to 39,Unknown,Non-Fatal Injury,None
2008,226,Clear,Toronto and East York,35 to 39,None,Non-Fatal Injury,Major
2008,1020,Rain,Toronto and East York,unknown,None,Non-Fatal Injury,None
2008,1020,Rain,Toronto and East York,25 to 29,Inattentive,Non-Fatal Injury,None
2008,1020,Rain,Toronto and East York,50 to 54,Normal,Non-Fatal Injury,None
2008,1020,Rain,Toronto and East York,55 to 59,None,Non-Fatal Injury,Major
2008,1020,Rain,Toronto and East York,55 to 59,Normal,Non-Fatal Injury,Major
2008,1620,Rain,Scarborough,75 to 79,None,Non-Fatal Injury,Major
2008,748,Clear,Etobicoke York,50 to 54,Medical or Physical Disability,Non-Fatal Injury,Major
2008,748,Clear,Etobicoke York,35 to 39,Unknown,Non-Fatal Injury,None
2008,748,Clear,Etobicoke York,45 to 49,Normal,Non-Fatal Injury,None
2008,1915,Clear,Scarborough,40 to 44,None,Non-Fatal Injury,Major
2008,1915,Clear,Scarborough,75 to 79,Normal,Non-Fatal Injury,None
2008,920,Clear,Toronto and East York,30 to 34,None,Non-Fatal Injury,None
2008,920,Clear,Toronto and East York,unknown,None,Non-Fatal Injury,Major
2008,1445,Clear,Etobicoke York,unknown,None,Non-Fatal Injury,None
2008,1445,Clear,Etobicoke York,45 to 49,Unknown,Non-Fatal Injury,Major
2008,1445,Clear,Etobicoke York,unknown,None,Non-Fatal Injury,None
2008,1445,Clear,Etobicoke York,unknown,None,Non-Fatal Injury,None
2008,840,Clear,Etobicoke York,40 to 44,Normal,Non-Fatal Injury,None
2008,840,Clear,Etobicoke York,70 to 74,None,Non-Fatal Injury,Major
2008,1810,Clear,Etobicoke York,unknown,None,Non-Fatal Injury,None
2008,1810,Clear,Etobicoke York,80 to 84,Inattentive,Non-Fatal Injury,None
2008,1810,Clear,Etobicoke York,unknown,None,Non-Fatal Injury,None
2008,1810,Clear,Etobicoke York,30 to 34,Normal,Non-Fatal Injury,Major
2008,145,Clear,Toronto and East York,45 to 49,Inattentive,Non-Fatal Injury,None
2008,145,Clear,Toronto and East York,30 to 34,None,Non-Fatal Injury,Major
2008,1943,Clear,Scarborough,25 to 29,Medical or Physical Disability,Non-Fatal Injury,Major
2008,1943,Clear,Scarborough,unknown,None,Non-Fatal Injury,None
2008,46,Clear,Etobicoke York,15 to 19,Normal,Non-Fatal Injury,Major
2008,46,Clear,Etobicoke York,unknown,None,Non-Fatal Injury,None
2008,46,Clear,Etobicoke York,40 to 44,Normal,Non-Fatal Injury,None
2008,1754,Rain,Toronto and East York,50 to 54,None,Non-Fatal Injury,Major
2008,1754,Rain,Toronto and East York,45 to 49,Normal,Non-Fatal Injury,None
2008,1814,Rain,Toronto and East York,40 to 44,Normal,Non-Fatal Injury,None
2008,1814,Rain,Toronto and East York,35 to 39,None,Non-Fatal Injury,Major
2008,1714,Rain,Scarborough,65 to 69,None,Fatal,None
2008,1714,Rain,Scarborough,70 to 74,Inattentive,Fatal,None
2008,1714,Rain,Scarborough,45 to 49,Normal,Fatal,None
